State,Crime_Type,Year,Cases
Punjab,Dowry Deaths,2009,268
Punjab,Kidnapping & Abduction,2009,1513
Punjab,Murder,2009,620
Punjab,Rape,2009,438
Punjab,Riots,2009,226
Punjab,Robbery,2009,332
Punjab,Theft,2009,1525
Punjab,Burglary,2010,1737
Punjab,Dacoity,2010,31
Punjab,Dowry Deaths,2010,222
Punjab,Kidnapping & Abduction,2010,1128
Punjab,Murder,2010,686
Punjab,Rape,2010,597
Punjab,Riots,2010,361
Punjab,Robbery,2010,404
Punjab,Theft,2010,10956
Punjab,Burglary,2011,4349
Punjab,Dacoity,2011,21
Punjab,Dowry Deaths,2011,133
Punjab,Kidnapping & Abduction,2011,1336
Punjab,Murder,2011,501
Punjab,Rape,2011,352
Punjab,Riots,2011,124
Punjab,Robbery,2011,419
Punjab,Theft,2011,14663
Punjab,Burglary,2012,2942
Punjab,Dacoity,2012,11
Punjab,Dowry Deaths,2012,208
Punjab,Kidnapping & Abduction,2012,1246
Punjab,Murder,2012,637
Punjab,Rape,2012,502
Punjab,Riots,2012,249
Punjab,Robbery,2012,467
Punjab,Theft,2012,15420
Punjab,Burglary,2013,5651
Punjab,Dacoity,2013,9
Punjab,Dowry Deaths,2013,106
Punjab,Kidnapping & Abduction,2013,1459
Punjab,Murder,2013,761
Punjab,Rape,2013,413
Punjab,Riots,2013,252
Punjab,Robbery,2013,559
Punjab,Theft,2013,6899
Punjab,Burglary,2014,640
Punjab,Dacoity,2014,37
Punjab,Dowry Deaths,2014,258
Punjab,Kidnapping & Abduction,2014,1582
Punjab,Murder,2014,338
Punjab,Rape,2014,1191
Punjab,Riots,2014,278
Punjab,Robbery,2014,210
Punjab,Theft,2014,16191
Punjab,Burglary,2015,2128
Punjab,Dacoity,2015,0
Punjab,Dowry Deaths,2015,100
Punjab,Kidnapping & Abduction,2015,1423
Punjab,Murder,2015,501
Punjab,Rape,2015,737
Punjab,Riots,2015,129
Punjab,Robbery,2015,441
Punjab,Theft,2015,14667
Punjab,Burglary,2016,3897
Punjab,Dacoity,2016,0
Punjab,Dowry Deaths,2016,156
Punjab,Kidnapping & Abduction,2016,1319
Punjab,Murder,2016,317
Punjab,Rape,2016,586
Punjab,Riots,2016,218
Punjab,Robbery,2016,446
Punjab,Theft,2016,9406
Punjab,Burglary,2017,1440
Punjab,Dacoity,2017,4
Punjab,Dowry Deaths,2017,174
Punjab,Kidnapping & Abduction,2017,3045
Punjab,Murder,2017,407
Punjab,Rape,2017,857
Punjab,Riots,2017,275
Punjab,Robbery,2017,252
Punjab,Theft,2017,3774
Punjab,Burglary,2018,2134
Punjab,Dacoity,2018,28
Punjab,Dowry Deaths,2018,172
Punjab,Kidnapping & Abduction,2018,541
Punjab,Murder,2018,522
Punjab,Rape,2018,1067
Punjab,Riots,2018,287
Punjab,Robbery,2018,429
Punjab,Theft,2018,7871
Punjab,Burglary,2019,2028
Punjab,Dacoity,2019,0
Punjab,Dowry Deaths,2019,169
Punjab,Kidnapping & Abduction,2019,2180
Punjab,Murder,2019,409
Punjab,Rape,2019,897
Punjab,Riots,2019,137
Punjab,Robbery,2019,477
Punjab,Theft,2019,17574
Punjab,Burglary,2020,3624
Punjab,Dacoity,2020,1
Punjab,Dowry Deaths,2020,113
Punjab,Kidnapping & Abduction,2020,1625
Punjab,Murder,2020,284
Punjab,Rape,2020,1291
Punjab,Riots,2020,345
Punjab,Robbery,2020,569
Punjab,Theft,2020,7107
Punjab,Burglary,2021,3079
Punjab,Dacoity,2021,16
Punjab,Dowry Deaths,2021,110
Punjab,Kidnapping & Abduction,2021,1975
Punjab,Murder,2021,440
Punjab,Rape,2021,395
Punjab,Riots,2021,352
Punjab,Robbery,2021,669
Punjab,Theft,2021,7931
Punjab,Burglary,2022,1610
Punjab,Dacoity,2022,4
Punjab,Dowry Deaths,2022,164
Punjab,Kidnapping & Abduction,2022,1514
Punjab,Murder,2022,311
Punjab,Rape,2022,611
Punjab,Riots,2022,448
Punjab,Robbery,2022,815
Punjab,Theft,2022,18207
Rajasthan,Burglary,2001,6887
Rajasthan,Dacoity,2001,21
Rajasthan,Dowry Deaths,2001,940
Rajasthan,Kidnapping & Abduction,2001,9413
Rajasthan,Murder,2001,1004
Rajasthan,Rape,2001,2192
Rajasthan,Riots,2001,70
Rajasthan,Robbery,2001,2527
Rajasthan,Theft,2001,17206
Rajasthan,Burglary,2002,2174
Rajasthan,Dacoity,2002,0
Rajasthan,Dowry Deaths,2002,1135
Rajasthan,Kidnapping & Abduction,2002,361
Rajasthan,Murder,2002,445
Rajasthan,Rape,2002,1343
Rajasthan,Riots,2002,914
Rajasthan,Robbery,2002,860
Rajasthan,Theft,2002,53589
Rajasthan,Burglary,2003,6538
Rajasthan,Dacoity,2003,4
Rajasthan,Dowry Deaths,2003,1880
Rajasthan,Kidnapping & Abduction,2003,6581
Rajasthan,Murder,2003,3238
Rajasthan,Rape,2003,2928
Rajasthan,Riots,2003,716
Rajasthan,Robbery,2003,1597
Rajasthan,Theft,2003,34600
Rajasthan,Burglary,2004,3620
Rajasthan,Dacoity,2004,76
Rajasthan,Dowry Deaths,2004,520
Rajasthan,Kidnapping & Abduction,2004,2702
Rajasthan,Murder,2004,1413
Rajasthan,Rape,2004,5548
Rajasthan,Riots,2004,784
Rajasthan,Robbery,2004,624
Rajasthan,Theft,2004,28466
Rajasthan,Burglary,2005,5489
Rajasthan,Dacoity,2005,60
Rajasthan,Dowry Deaths,2005,55
Rajasthan,Kidnapping & Abduction,2005,4753
Rajasthan,Murder,2005,1070
Rajasthan,Rape,2005,2122
Rajasthan,Riots,2005,2860
Rajasthan,Robbery,2005,450
Rajasthan,Theft,2005,19584
Rajasthan,Burglary,2006,10967
Rajasthan,Dacoity,2006,46
Rajasthan,Dowry Deaths,2006,691
Rajasthan,Kidnapping & Abduction,2006,3541
Rajasthan,Murder,2006,2659
Rajasthan,Rape,2006,6780
Rajasthan,Riots,2006,454
Rajasthan,Robbery,2006,2324
Rajasthan,Theft,2006,53902
Rajasthan,Burglary,2007,7495
Rajasthan,Dacoity,2007,19
Rajasthan,Dowry Deaths,2007,1399
Rajasthan,Kidnapping & Abduction,2007,4020
Rajasthan,Murder,2007,1952
Rajasthan,Rape,2007,1220
Rajasthan,Riots,2007,356
Rajasthan,Robbery,2007,704
Rajasthan,Theft,2007,51931
Rajasthan,Burglary,2008,4142
Rajasthan,Dacoity,2008,206
Rajasthan,Dowry Deaths,2008,1290
Rajasthan,Kidnapping & Abduction,2008,9668
Rajasthan,Murder,2008,1070
Rajasthan,Rape,2008,3963
Rajasthan,Riots,2008,1165
Rajasthan,Robbery,2008,372
Rajasthan,Theft,2008,40546
Rajasthan,Burglary,2009,13865
Rajasthan,Dacoity,2009,90
Rajasthan,Dowry Deaths,2009,201
Rajasthan,Kidnapping & Abduction,2009,6329
Rajasthan,Murder,2009,1059
Rajasthan,Rape,2009,69
Rajasthan,Riots,2009,1044
Rajasthan,Robbery,2009,669
Rajasthan,Theft,2009,0
Rajasthan,Burglary,2010,7606
Rajasthan,Dacoity,2010,0
Rajasthan,Dowry Deaths,2010,2201
Rajasthan,Kidnapping & Abduction,2010,3715
Rajasthan,Murder,2010,1258
Rajasthan,Rape,2010,2146
Rajasthan,Riots,2010,737
Rajasthan,Robbery,2010,979
Rajasthan,Theft,2010,9886
Rajasthan,Burglary,2011,7112
Rajasthan,Dacoity,2011,67
Rajasthan,Dowry Deaths,2011,110
Rajasthan,Kidnapping & Abduction,2011,6014
Rajasthan,Murder,2011,884
Rajasthan,Rape,2011,2494
Rajasthan,Riots,2011,541
Rajasthan,Robbery,2011,0
Rajasthan,Theft,2011,16359
Rajasthan,Burglary,2012,10356
Rajasthan,Dacoity,2012,0
Rajasthan,Dowry Deaths,2012,902
Rajasthan,Kidnapping & Abduction,2012,7526
Rajasthan,Murder,2012,1638
Rajasthan,Rape,2012,473
Rajasthan,Riots,2012,82
Rajasthan,Robbery,2012,0
Rajasthan,Theft,2012,23438
Rajasthan,Burglary,2013,6960
Rajasthan,Dacoity,2013,66
Rajasthan,Dowry Deaths,2013,1001
Rajasthan,Kidnapping & Abduction,2013,8544
Rajasthan,Murder,2013,2401
Rajasthan,Rape,2013,4406
Rajasthan,Riots,2013,1139
Rajasthan,Robbery,2013,0
Rajasthan,Theft,2013,30821
Rajasthan,Burglary,2014,8411
Rajasthan,Dacoity,2014,27
Rajasthan,Dowry Deaths,2014,2218
Rajasthan,Kidnapping & Abduction,2014,7013
Rajasthan,Murder,2014,1529
Rajasthan,Rape,2014,1262
Rajasthan,Riots,2014,458
Rajasthan,Robbery,2014,947
Rajasthan,Theft,2014,37783
Rajasthan,Burglary,2015,7448
Rajasthan,Dacoity,2015,50
Rajasthan,Dowry Deaths,2015,1110
Rajasthan,Kidnapping & Abduction,2015,8725
Rajasthan,Murder,2015,1194
Rajasthan,Rape,2015,3780
Rajasthan,Riots,2015,980
Rajasthan,Robbery,2015,1224
Rajasthan,Theft,2015,31732
Rajasthan,Burglary,2016,1591
Rajasthan,Dacoity,2016,57
Rajasthan,Dowry Deaths,2016,523
Rajasthan,Kidnapping & Abduction,2016,4774
Rajasthan,Murder,2016,1791
Rajasthan,Rape,2016,2916
Rajasthan,Riots,2016,412
Rajasthan,Robbery,2016,453
Rajasthan,Theft,2016,25855
Rajasthan,Burglary,2017,6244
Rajasthan,Dacoity,2017,13
Rajasthan,Dowry Deaths,2017,1757
Rajasthan,Kidnapping & Abduction,2017,4408
Rajasthan,Murder,2017,823
Rajasthan,Rape,2017,1775
Rajasthan,Riots,2017,662
Rajasthan,Robbery,2017,1654
Rajasthan,Theft,2017,70478
Rajasthan,Burglary,2018,2659
Rajasthan,Dacoity,2018,196
Rajasthan,Dowry Deaths,2018,1556
Rajasthan,Kidnapping & Abduction,2018,8930
Rajasthan,Murder,2018,1763
Rajasthan,Rape,2018,1545
Rajasthan,Riots,2018,369
Rajasthan,Robbery,2018,1139
Rajasthan,Theft,2018,24139
Rajasthan,Burglary,2019,6419
Rajasthan,Dacoity,2019,305
Rajasthan,Dowry Deaths,2019,1258
Rajasthan,Kidnapping & Abduction,2019,6936
Rajasthan,Murder,2019,763
Rajasthan,Rape,2019,2252
Rajasthan,Riots,2019,583
Rajasthan,Robbery,2019,305
Rajasthan,Theft,2019,88288
Rajasthan,Burglary,2020,5464
Rajasthan,Dacoity,2020,34
Rajasthan,Dowry Deaths,2020,320
Rajasthan,Kidnapping & Abduction,2020,1725
Rajasthan,Murder,2020,453
Rajasthan,Rape,2020,2027
Rajasthan,Riots,2020,603
Rajasthan,Robbery,2020,1315
Rajasthan,Theft,2020,27308
Rajasthan,Burglary,2021,6755
Rajasthan,Dacoity,2021,130
Rajasthan,Dowry Deaths,2021,923
Rajasthan,Kidnapping & Abduction,2021,4565
Rajasthan,Murder,2021,1528
Rajasthan,Rape,2021,5151
Rajasthan,Riots,2021,197
Rajasthan,Robbery,2021,516
Rajasthan,Theft,2021,41476
Rajasthan,Burglary,2022,6780
Rajasthan,Dacoity,2022,118
Rajasthan,Dowry Deaths,2022,905
Rajasthan,Kidnapping & Abduction,2022,1416
Rajasthan,Murder,2022,945
Rajasthan,Rape,2022,2324
Rajasthan,Riots,2022,630
Rajasthan,Robbery,2022,1322
Rajasthan,Theft,2022,33862
Sikkim,Burglary,2001,24
Sikkim,Dacoity,2001,0
Sikkim,Dowry Deaths,2001,0
Sikkim,Kidnapping & Abduction,2001,49
Sikkim,Murder,2001,0
Sikkim,Rape,2001,22
Sikkim,Riots,2001,17
Sikkim,Robbery,2001,41
Sikkim,Theft,2001,558
Sikkim,Burglary,2002,14
Sikkim,Dacoity,2002,0
Sikkim,Dowry Deaths,2002,0
Sikkim,Kidnapping & Abduction,2002,33
Sikkim,Murder,2002,3
Sikkim,Rape,2002,10
Sikkim,Riots,2002,1
Sikkim,Robbery,2002,0
Sikkim,Theft,2002,460
Sikkim,Burglary,2003,36
Sikkim,Dacoity,2003,4
Sikkim,Dowry Deaths,2003,2
Sikkim,Kidnapping & Abduction,2003,29
Sikkim,Murder,2003,18
Sikkim,Rape,2003,29
Sikkim,Riots,2003,2
Sikkim,Robbery,2003,0
Sikkim,Theft,2003,245
Sikkim,Burglary,2004,58
Sikkim,Dacoity,2004,6
Sikkim,Dowry Deaths,2004,6
Sikkim,Kidnapping & Abduction,2004,11
Sikkim,Murder,2004,14
Sikkim,Rape,2004,6
Sikkim,Riots,2004,15
Sikkim,Robbery,2004,0
Sikkim,Theft,2004,262
Sikkim,Burglary,2005,67
Sikkim,Dacoity,2005,0
Sikkim,Dowry Deaths,2005,12
Sikkim,Kidnapping & Abduction,2005,0
Sikkim,Murder,2005,0
Sikkim,Rape,2005,9
Sikkim,Riots,2005,20
Sikkim,Robbery,2005,0
Sikkim,Theft,2005,203
Sikkim,Burglary,2006,30
Sikkim,Dacoity,2006,0
Sikkim,Dowry Deaths,2006,9
Sikkim,Kidnapping & Abduction,2006,52
Sikkim,Murder,2006,0
Sikkim,Rape,2006,14
Sikkim,Riots,2006,5
Sikkim,Robbery,2006,12
Sikkim,Theft,2006,540
Sikkim,Burglary,2007,143
Sikkim,Dacoity,2007,0
Sikkim,Dowry Deaths,2007,6
Sikkim,Kidnapping & Abduction,2007,16
Sikkim,Murder,2007,0
Sikkim,Rape,2007,0
Sikkim,Riots,2007,0
Sikkim,Robbery,2007,0
Sikkim,Theft,2007,547
Sikkim,Burglary,2008,35
Sikkim,Dacoity,2008,0
Sikkim,Dowry Deaths,2008,0
Sikkim,Kidnapping & Abduction,2008,27
Sikkim,Murder,2008,9
Sikkim,Rape,2008,8
Sikkim,Riots,2008,0
Sikkim,Robbery,2008,36
Sikkim,Theft,2008,344
Sikkim,Burglary,2009,32
Sikkim,Dacoity,2009,0
Sikkim,Dowry Deaths,2009,1
Sikkim,Kidnapping & Abduction,2009,33
Sikkim,Murder,2009,17
Sikkim,Rape,2009,0
Sikkim,Riots,2009,0
Sikkim,Robbery,2009,22
Sikkim,Theft,2009,411
Sikkim,Burglary,2010,100
Sikkim,Dacoity,2010,22
Sikkim,Dowry Deaths,2010,0
Sikkim,Kidnapping & Abduction,2010,58
Sikkim,Murder,2010,0
Sikkim,Rape,2010,25
Sikkim,Riots,2010,0
Sikkim,Robbery,2010,22
Sikkim,Theft,2010,378
Sikkim,Burglary,2011,0
Sikkim,Dacoity,2011,0
Sikkim,Dowry Deaths,2011,0
Sikkim,Kidnapping & Abduction,2011,0
Sikkim,Murder,2011,0
Sikkim,Rape,2011,2
Sikkim,Riots,2011,0
Sikkim,Robbery,2011,4
Sikkim,Theft,2011,159
Sikkim,Burglary,2012,7
Sikkim,Dacoity,2012,12
Sikkim,Dowry Deaths,2012,11
Sikkim,Kidnapping & Abduction,2012,87
Sikkim,Murder,2012,0
Sikkim,Rape,2012,34
Sikkim,Riots,2012,5
Sikkim,Robbery,2012,11
Sikkim,Theft,2012,407
Sikkim,Burglary,2013,27
Sikkim,Dacoity,2013,7
Sikkim,Dowry Deaths,2013,0
Sikkim,Kidnapping & Abduction,2013,0
Sikkim,Murder,2013,0
Sikkim,Rape,2013,27
Sikkim,Riots,2013,0
Sikkim,Robbery,2013,10
Sikkim,Theft,2013,577
Sikkim,Burglary,2014,53
Sikkim,Dacoity,2014,0
Sikkim,Dowry Deaths,2014,4
Sikkim,Kidnapping & Abduction,2014,23
Sikkim,Murder,2014,2
Sikkim,Rape,2014,0
Sikkim,Riots,2014,0
Sikkim,Robbery,2014,21
Sikkim,Theft,2014,334
Sikkim,Burglary,2015,113
Sikkim,Dacoity,2015,8
Sikkim,Dowry Deaths,2015,6
Sikkim,Kidnapping & Abduction,2015,56
Sikkim,Murder,2015,3
Sikkim,Rape,2015,13
Sikkim,Riots,2015,28
Sikkim,Robbery,2015,0
Sikkim,Theft,2015,392
Sikkim,Burglary,2016,40
Sikkim,Dacoity,2016,10
Sikkim,Dowry Deaths,2016,3
Sikkim,Kidnapping & Abduction,2016,36
Sikkim,Murder,2016,12
Sikkim,Rape,2016,41
Sikkim,Riots,2016,0
Sikkim,Robbery,2016,13
Sikkim,Theft,2016,467
Sikkim,Burglary,2017,51
Sikkim,Dacoity,2017,0
Sikkim,Dowry Deaths,2017,0
Sikkim,Kidnapping & Abduction,2017,30
Sikkim,Murder,2017,0
Sikkim,Rape,2017,37
Sikkim,Riots,2017,23
Sikkim,Robbery,2017,9
Sikkim,Theft,2017,809
Sikkim,Burglary,2018,92
Sikkim,Dacoity,2018,3
Sikkim,Dowry Deaths,2018,13
Sikkim,Kidnapping & Abduction,2018,59
Sikkim,Murder,2018,12
Sikkim,Rape,2018,2
Sikkim,Riots,2018,0
Sikkim,Robbery,2018,7
Sikkim,Theft,2018,752
Sikkim,Burglary,2019,53
Sikkim,Dacoity,2019,17
Sikkim,Dowry Deaths,2019,0
Sikkim,Kidnapping & Abduction,2019,6
Sikkim,Murder,2019,0
Sikkim,Rape,2019,6
Sikkim,Riots,2019,64
Sikkim,Robbery,2019,0
Sikkim,Theft,2019,359
Sikkim,Burglary,2020,66
Sikkim,Dacoity,2020,1
Sikkim,Dowry Deaths,2020,5
Sikkim,Kidnapping & Abduction,2020,40
Sikkim,Murder,2020,8
Sikkim,Rape,2020,50
Sikkim,Riots,2020,0
Sikkim,Robbery,2020,14
Sikkim,Theft,2020,526
Sikkim,Burglary,2021,28
Sikkim,Dacoity,2021,0
Sikkim,Dowry Deaths,2021,13
Sikkim,Kidnapping & Abduction,2021,40
Sikkim,Murder,2021,7
Sikkim,Rape,2021,38
Sikkim,Riots,2021,0
Sikkim,Robbery,2021,0
Sikkim,Theft,2021,684
Sikkim,Burglary,2022,91
Sikkim,Dacoity,2022,0
Sikkim,Dowry Deaths,2022,0
Sikkim,Kidnapping & Abduction,2022,59
Sikkim,Murder,2022,0
Sikkim,Rape,2022,6
Sikkim,Riots,2022,18
Sikkim,Robbery,2022,0
Sikkim,Theft,2022,205
Tamil Nadu,Burglary,2001,11753
Tamil Nadu,Dacoity,2001,49
Tamil Nadu,Dowry Deaths,2001,0
Tamil Nadu,Kidnapping & Abduction,2001,141
Tamil Nadu,Murder,2001,768
Tamil Nadu,Rape,2001,324
Tamil Nadu,Riots,2001,951
Tamil Nadu,Robbery,2001,2135
Tamil Nadu,Theft,2001,26063
Tamil Nadu,Burglary,2002,3904
Tamil Nadu,Dacoity,2002,15
Tamil Nadu,Dowry Deaths,2002,405
Tamil Nadu,Kidnapping & Abduction,2002,2465
Tamil Nadu,Murder,2002,1066
Tamil Nadu,Rape,2002,397
Tamil Nadu,Riots,2002,319
Tamil Nadu,Robbery,2002,1356
Tamil Nadu,Theft,2002,59293
Tamil Nadu,Burglary,2003,4422
Tamil Nadu,Dacoity,2003,36
Tamil Nadu,Dowry Deaths,2003,15
Tamil Nadu,Kidnapping & Abduction,2003,4765
Tamil Nadu,Murder,2003,45
Tamil Nadu,Rape,2003,572
Tamil Nadu,Riots,2003,803
Tamil Nadu,Robbery,2003,234
Tamil Nadu,Theft,2003,17448
Tamil Nadu,Burglary,2004,7013
Tamil Nadu,Dacoity,2004,67
Tamil Nadu,Dowry Deaths,2004,102
Tamil Nadu,Kidnapping & Abduction,2004,2401
Tamil Nadu,Murder,2004,1227
Tamil Nadu,Rape,2004,310
Tamil Nadu,Riots,2004,270
Tamil Nadu,Robbery,2004,2185
Tamil Nadu,Theft,2004,49957
Tamil Nadu,Burglary,2005,11583
Tamil Nadu,Dacoity,2005,11
Tamil Nadu,Dowry Deaths,2005,431
Tamil Nadu,Kidnapping & Abduction,2005,4254
Tamil Nadu,Murder,2005,747
Tamil Nadu,Rape,2005,489
Tamil Nadu,Riots,2005,1015
Tamil Nadu,Robbery,2005,1139
Tamil Nadu,Theft,2005,9447
Tamil Nadu,Burglary,2006,731
Tamil Nadu,Dacoity,2006,0
Tamil Nadu,Dowry Deaths,2006,30
Tamil Nadu,Kidnapping & Abduction,2006,6763
Tamil Nadu,Murder,2006,1039
Tamil Nadu,Rape,2006,208
Tamil Nadu,Riots,2006,2024
Tamil Nadu,Robbery,2006,808
Tamil Nadu,Theft,2006,35861
Tamil Nadu,Burglary,2007,10052
Tamil Nadu,Dacoity,2007,72
Tamil Nadu,Dowry Deaths,2007,367
Tamil Nadu,Kidnapping & Abduction,2007,5685
Tamil Nadu,Murder,2007,1150
Tamil Nadu,Rape,2007,286
Tamil Nadu,Riots,2007,132
Tamil Nadu,Robbery,2007,656
Tamil Nadu,Theft,2007,51633
Tamil Nadu,Burglary,2008,6780
Tamil Nadu,Dacoity,2008,0
Tamil Nadu,Dowry Deaths,2008,564
Tamil Nadu,Kidnapping & Abduction,2008,2011
Tamil Nadu,Murder,2008,1250
Tamil Nadu,Rape,2008,290
Tamil Nadu,Riots,2008,251
Tamil Nadu,Robbery,2008,967
Tamil Nadu,Theft,2008,28530
Tamil Nadu,Burglary,2009,0
Tamil Nadu,Dacoity,2009,41
Tamil Nadu,Dowry Deaths,2009,233
Tamil Nadu,Kidnapping & Abduction,2009,3138
Tamil Nadu,Murder,2009,980
Tamil Nadu,Rape,2009,113
Tamil Nadu,Riots,2009,2400
Tamil Nadu,Robbery,2009,1842
Tamil Nadu,Theft,2009,30983
Tamil Nadu,Burglary,2010,6814
Tamil Nadu,Dacoity,2010,26
Tamil Nadu,Dowry Deaths,2010,186
Tamil Nadu,Kidnapping & Abduction,2010,1191
Tamil Nadu,Murder,2010,305
Tamil Nadu,Rape,2010,114
Tamil Nadu,Riots,2010,483
Tamil Nadu,Robbery,2010,818
Tamil Nadu,Theft,2010,18667
Tamil Nadu,Burglary,2011,8079
Tamil Nadu,Dacoity,2011,21
Tamil Nadu,Dowry Deaths,2011,175
Tamil Nadu,Kidnapping & Abduction,2011,2572
Tamil Nadu,Murder,2011,337
Tamil Nadu,Rape,2011,413
Tamil Nadu,Riots,2011,854
Tamil Nadu,Robbery,2011,158
Tamil Nadu,Theft,2011,36015
Tamil Nadu,Burglary,2012,8021
Tamil Nadu,Dacoity,2012,13
Tamil Nadu,Dowry Deaths,2012,198
Tamil Nadu,Kidnapping & Abduction,2012,2155
Tamil Nadu,Murder,2012,797
Tamil Nadu,Rape,2012,321
Tamil Nadu,Riots,2012,838
Tamil Nadu,Robbery,2012,737
Tamil Nadu,Theft,2012,6819
Tamil Nadu,Burglary,2013,9384
Tamil Nadu,Dacoity,2013,43
Tamil Nadu,Dowry Deaths,2013,134
Tamil Nadu,Kidnapping & Abduction,2013,1670
Tamil Nadu,Murder,2013,0
Tamil Nadu,Rape,2013,787
Tamil Nadu,Riots,2013,590
Tamil Nadu,Robbery,2013,939
Tamil Nadu,Theft,2013,38334
Tamil Nadu,Burglary,2014,9832
Tamil Nadu,Dacoity,2014,15
Tamil Nadu,Dowry Deaths,2014,578
Tamil Nadu,Kidnapping & Abduction,2014,0
Tamil Nadu,Murder,2014,1388
Tamil Nadu,Rape,2014,602
Tamil Nadu,Riots,2014,799
Tamil Nadu,Robbery,2014,955
Tamil Nadu,Theft,2014,6637
Tamil Nadu,Burglary,2015,5237
Tamil Nadu,Dacoity,2015,35
Tamil Nadu,Dowry Deaths,2015,0
Tamil Nadu,Kidnapping & Abduction,2015,8837
Tamil Nadu,Murder,2015,712
Tamil Nadu,Rape,2015,653
Tamil Nadu,Riots,2015,91
Tamil Nadu,Robbery,2015,1225
Tamil Nadu,Theft,2015,46289
Tamil Nadu,Burglary,2016,9509
Tamil Nadu,Dacoity,2016,41
Tamil Nadu,Dowry Deaths,2016,191
Tamil Nadu,Kidnapping & Abduction,2016,2601
Tamil Nadu,Murder,2016,981
Tamil Nadu,Rape,2016,892
Tamil Nadu,Riots,2016,739
Tamil Nadu,Robbery,2016,877
Tamil Nadu,Theft,2016,34773
Tamil Nadu,Burglary,2017,1495
Tamil Nadu,Dacoity,2017,31
Tamil Nadu,Dowry Deaths,2017,551
Tamil Nadu,Kidnapping & Abduction,2017,879
Tamil Nadu,Murder,2017,205
Tamil Nadu,Rape,2017,483
Tamil Nadu,Riots,2017,879
Tamil Nadu,Robbery,2017,226
Tamil Nadu,Theft,2017,29337
Tamil Nadu,Burglary,2018,1681
Tamil Nadu,Dacoity,2018,31
Tamil Nadu,Dowry Deaths,2018,392
Tamil Nadu,Kidnapping & Abduction,2018,784
Tamil Nadu,Murder,2018,1476
Tamil Nadu,Rape,2018,1163
Tamil Nadu,Riots,2018,880
Tamil Nadu,Robbery,2018,168
Tamil Nadu,Theft,2018,22285
Tamil Nadu,Burglary,2019,2136
Tamil Nadu,Dacoity,2019,15
Tamil Nadu,Dowry Deaths,2019,282
Tamil Nadu,Kidnapping & Abduction,2019,3397
Tamil Nadu,Murder,2019,645
Tamil Nadu,Rape,2019,418
Tamil Nadu,Riots,2019,318
Tamil Nadu,Robbery,2019,1638
Tamil Nadu,Theft,2019,68196
Tamil Nadu,Burglary,2020,7986
Tamil Nadu,Dacoity,2020,36
Tamil Nadu,Dowry Deaths,2020,545
Tamil Nadu,Kidnapping & Abduction,2020,451
Tamil Nadu,Murder,2020,818
Tamil Nadu,Rape,2020,1023
Tamil Nadu,Riots,2020,818
Tamil Nadu,Robbery,2020,1801
Tamil Nadu,Theft,2020,82391
Tamil Nadu,Burglary,2021,12868
Tamil Nadu,Dacoity,2021,110
Tamil Nadu,Dowry Deaths,2021,203
Tamil Nadu,Kidnapping & Abduction,2021,3596
Tamil Nadu,Murder,2021,1052
Tamil Nadu,Rape,2021,689
Tamil Nadu,Riots,2021,987
Tamil Nadu,Robbery,2021,942
Tamil Nadu,Theft,2021,7700
Tamil Nadu,Burglary,2022,2803
Tamil Nadu,Dacoity,2022,24
Tamil Nadu,Dowry Deaths,2022,0
Tamil Nadu,Kidnapping & Abduction,2022,959
Tamil Nadu,Murder,2022,1570
Tamil Nadu,Rape,2022,660
Tamil Nadu,Riots,2022,216
Tamil Nadu,Robbery,2022,0
Tamil Nadu,Theft,2022,0
Telangana,Burglary,2001,4411
Telangana,Dacoity,2001,0
Telangana,Dowry Deaths,2001,474
Telangana,Kidnapping & Abduction,2001,1433
Telangana,Murder,2001,724
Telangana,Rape,2001,820
Telangana,Riots,2001,127
Telangana,Robbery,2001,647
Telangana,Theft,2001,18941
Telangana,Burglary,2002,4320
Telangana,Dacoity,2002,16
Telangana,Dowry Deaths,2002,300
Telangana,Kidnapping & Abduction,2002,4010
Telangana,Murder,2002,396
Telangana,Rape,2002,640
Telangana,Riots,2002,129
Telangana,Robbery,2002,954
Telangana,Theft,2002,13907
Telangana,Burglary,2003,4851
Telangana,Dacoity,2003,29
Telangana,Dowry Deaths,2003,392
Telangana,Kidnapping & Abduction,2003,278
Telangana,Murder,2003,792
Telangana,Rape,2003,39
Telangana,Riots,2003,387
Telangana,Robbery,2003,626
Telangana,Theft,2003,24797
Telangana,Burglary,2004,2406
Telangana,Dacoity,2004,19
Telangana,Dowry Deaths,2004,421
Telangana,Kidnapping & Abduction,2004,718
Telangana,Murder,2004,728
Telangana,Rape,2004,634
Telangana,Riots,2004,154
Telangana,Robbery,2004,636
Telangana,Theft,2004,5855
Telangana,Burglary,2005,2641
Telangana,Dacoity,2005,0
Telangana,Dowry Deaths,2005,342
Telangana,Kidnapping & Abduction,2005,2636
Telangana,Murder,2005,836
Telangana,Rape,2005,658
Telangana,Riots,2005,457
Telangana,Robbery,2005,754
Telangana,Theft,2005,11398
Telangana,Burglary,2006,4952
Telangana,Dacoity,2006,27
Telangana,Dowry Deaths,2006,302
Telangana,Kidnapping & Abduction,2006,2602
Telangana,Murder,2006,651
Telangana,Rape,2006,1048
Telangana,Riots,2006,384
Telangana,Robbery,2006,219
Telangana,Theft,2006,15987
Telangana,Burglary,2007,1257
Telangana,Dacoity,2007,19
Telangana,Dowry Deaths,2007,271
